dependent,independent,alpha,adj_r2
BCHUSDT,"['ADAUSDT', 'BNBUSDT']",0.9878383860756138,0.0006833843303323262
BCHUSDT,"['BNBUSDT', 'ADAUSDT']",0.9878383860756055,0.0006833843303245546
ADAUSDT,"['BNBUSDT', 'DAIUSDT']",0.43561439652091316,0.1780185009470555
ADAUSDT,"['DAIUSDT', 'BNBUSDT']",0.4356143965212391,0.17801850094705307
BNBUSDT,"['ADAUSDT', 'DAIUSDT']",190.63919060277937,0.17831200547543835
BNBUSDT,"['DAIUSDT', 'ADAUSDT']",190.63919060213144,0.1783120054754338
DAIUSDT,"['ADAUSDT', 'BNBUSDT']",0.9878383860756138,0.0006833843303323262
DAIUSDT,"['BNBUSDT', 'ADAUSDT']",0.9878383860756055,0.0006833843303245546
ADAUSDT,"['BNBUSDT', 'LTCUSDT']",-0.18395464622196045,0.7455663827517317
ADAUSDT,"['LTCUSDT', 'BNBUSDT']",-0.18395464622210542,0.7455663827517288
BNBUSDT,"['ADAUSDT', 'LTCUSDT']",219.73429967295354,0.4091077335586911
BNBUSDT,"['LTCUSDT', 'ADAUSDT']",219.73429967287314,0.4091077335586941
LTCUSDT,"['ADAUSDT', 'BNBUSDT']",18.679138598406098,0.8057812076264433
LTCUSDT,"['BNBUSDT', 'ADAUSDT']",18.67913859841224,0.8057812076264425
ADAUSDT,"['BNBUSDT', 'XLMUSDT']",0.40650957815463845,0.878718535594879
ADAUSDT,"['XLMUSDT', 'BNBUSDT']",0.4065095781544591,0.8787185355948793
BNBUSDT,"['ADAUSDT', 'XLMUSDT']",564.4858458885516,0.3646148274928904
BNBUSDT,"['XLMUSDT', 'ADAUSDT']",564.4858458885196,0.364614827492891
XLMUSDT,"['ADAUSDT', 'BNBUSDT']",-0.21683374729383642,0.897158529331222
XLMUSDT,"['BNBUSDT', 'ADAUSDT']",-0.216833747293767,0.8971585293312208
ADAUSDT,"['BNBUSDT', 'AVAXUSDT']",-0.36948320049449423,0.4996766382129715
ADAUSDT,"['AVAXUSDT', 'BNBUSDT']",-0.36948320049442795,0.4996766382129717
BNBUSDT,"['ADAUSDT', 'AVAXUSDT']",511.4338746751306,0.22120372257494003
BNBUSDT,"['AVAXUSDT', 'ADAUSDT']",511.43387467516095,0.22120372257493304
AVAXUSDT,"['ADAUSDT', 'BNBUSDT']",27.85475707715525,0.3961487423607859
AVAXUSDT,"['BNBUSDT', 'ADAUSDT']",27.854757077160386,0.3961487423607867
ADAUSDT,"['DOGEUSDT', 'LINKUSDT']",-0.19564018401466082,0.837252859047935
ADAUSDT,"['LINKUSDT', 'DOGEUSDT']",-0.19564018401464117,0.8372528590479352
DOGEUSDT,"['ADAUSDT', 'LINKUSDT']",0.07966335617521499,0.43992816408519875
DOGEUSDT,"['LINKUSDT', 'ADAUSDT']",0.07966335617525944,0.4399281640851965
LINKUSDT,"['ADAUSDT', 'DOGEUSDT']",6.894043773594056,0.7883514900711126
LINKUSDT,"['DOGEUSDT', 'ADAUSDT']",6.894043773595801,0.7883514900711144
ADAUSDT,"['DOGEUSDT', 'SOLUSDT']",0.5854274308937484,0.47151552919649675
ADAUSDT,"['SOLUSDT', 'DOGEUSDT']",0.5854274308936831,0.47151552919649464
DOGEUSDT,"['ADAUSDT', 'SOLUSDT']",-0.18135378769665622,0.8165374712284873
DOGEUSDT,"['SOLUSDT', 'ADAUSDT']",-0.18135378769667174,0.8165374712284884
SOLUSDT,"['ADAUSDT', 'DOGEUSDT']",108.70388177928974,0.740274192317719
SOLUSDT,"['DOGEUSDT', 'ADAUSDT']",108.70388177928564,0.7402741923177183
ADAUSDT,"['DOGEUSDT', 'WBTC']",0.6455234607322187,0.417078486663213
ADAUSDT,"['WBTC', 'DOGEUSDT']",0.6455234607314142,0.4170784866632108
DOGEUSDT,"['ADAUSDT', 'WBTC']",0.2146724074073803,0.4235570084672712
DOGEUSDT,"['WBTC', 'ADAUSDT']",0.21467240740700538,0.42355700846726707
WBTC,"['ADAUSDT', 'DOGEUSDT']",1.05109781926864,0.09146680003689955
WBTC,"['DOGEUSDT', 'ADAUSDT']",1.0510978192686313,0.091466800036901
ADAUSDT,"['DOGEUSDT', 'XRPUSDT']",0.2661457843137316,0.7530639294157102
ADAUSDT,"['XRPUSDT', 'DOGEUSDT']",0.26614578431373315,0.75306392941571
DOGEUSDT,"['ADAUSDT', 'XRPUSDT']",0.029144355417765,0.40983349260348223
DOGEUSDT,"['XRPUSDT', 'ADAUSDT']",0.02914435541779451,0.40983349260348023
XRPUSDT,"['ADAUSDT', 'DOGEUSDT']",-0.7160596449406422,0.7062301686748198
XRPUSDT,"['DOGEUSDT', 'ADAUSDT']",-0.7160596449403587,0.7062301686748174
ADAUSDT,"['DOGEUSDT', 'BCHUSDT']",0.12444749962385052,0.4096856377556398
ADAUSDT,"['BCHUSDT', 'DOGEUSDT']",0.12444749962330987,0.40968563775563693
DOGEUSDT,"['ADAUSDT', 'BCHUSDT']",0.1901312164547126,0.40995536713168235
DOGEUSDT,"['BCHUSDT', 'ADAUSDT']",0.1901312164549103,0.4099553671316819
BCHUSDT,"['ADAUSDT', 'DOGEUSDT']",0.9890425432615844,0.0005966111355019121
BCHUSDT,"['DOGEUSDT', 'ADAUSDT']",0.9890425432615884,0.0005966111354892556
ADAUSDT,"['DOGEUSDT', 'DAIUSDT']",0.12444749962385052,0.4096856377556398
ADAUSDT,"['DAIUSDT', 'DOGEUSDT']",0.12444749962330987,0.40968563775563693
DOGEUSDT,"['ADAUSDT', 'DAIUSDT']",0.1901312164547126,0.40995536713168235
DOGEUSDT,"['DAIUSDT', 'ADAUSDT']",0.1901312164549103,0.4099553671316819
DAIUSDT,"['ADAUSDT', 'DOGEUSDT']",0.9890425432615844,0.0005966111355019121
DAIUSDT,"['DOGEUSDT', 'ADAUSDT']",0.9890425432615884,0.0005966111354892556
ADAUSDT,"['DOGEUSDT', 'LTCUSDT']",-0.24254377590966333,0.7613769686173734
ADAUSDT,"['LTCUSDT', 'DOGEUSDT']",-0.24254377590974063,0.7613769686173745
DOGEUSDT,"['ADAUSDT', 'LTCUSDT']",0.0030178419785810034,0.41361440473831634
DOGEUSDT,"['LTCUSDT', 'ADAUSDT']",0.0030178419785868494,0.4136144047383191
LTCUSDT,"['ADAUSDT', 'DOGEUSDT']",42.05215178193261,0.7315731078216785
LTCUSDT,"['DOGEUSDT', 'ADAUSDT']",42.052151781939415,0.7315731078216763
ADAUSDT,"['DOGEUSDT', 'XLMUSDT']",0.2603520326468954,0.8702213009919151
ADAUSDT,"['XLMUSDT', 'DOGEUSDT']",0.2603520326469231,0.8702213009919151
DOGEUSDT,"['ADAUSDT', 'XLMUSDT']",0.055147739526016246,0.4242115128834665
DOGEUSDT,"['XLMUSDT', 'ADAUSDT']",0.0551477395260296,0.4242115128834667
XLMUSDT,"['ADAUSDT', 'DOGEUSDT']",-0.12184061613236552,0.8702061944037606
XLMUSDT,"['DOGEUSDT', 'ADAUSDT']",-0.12184061613231731,0.870206194403759
ADAUSDT,"['DOGEUSDT', 'AVAXUSDT']",-0.030625765308016594,0.5775863866093975
ADAUSDT,"['AVAXUSDT', 'DOGEUSDT']",-0.03062576530800315,0.5775863866093969
DOGEUSDT,"['ADAUSDT', 'AVAXUSDT']",0.04322289868590501,0.41313333531713414
DOGEUSDT,"['AVAXUSDT', 'ADAUSDT']",0.04322289868593374,0.41313333531713425
AVAXUSDT,"['ADAUSDT', 'DOGEUSDT']",21.033288338674808,0.3662684393302682
AVAXUSDT,"['DOGEUSDT', 'ADAUSDT']",21.033288338677153,0.366268439330268
ADAUSDT,"['LINKUSDT', 'SOLUSDT']",-0.30215787974998054,0.7982148120822742
ADAUSDT,"['SOLUSDT', 'LINKUSDT']",-0.30215787974998976,0.7982148120822741
LINKUSDT,"['ADAUSDT', 'SOLUSDT']",7.647118466721504,0.7805648763287093
LINKUSDT,"['SOLUSDT', 'ADAUSDT']",7.647118466722856,0.7805648763287091
SOLUSDT,"['ADAUSDT', 'LINKUSDT']",133.5374103923297,0.17794212766674344
SOLUSDT,"['LINKUSDT', 'ADAUSDT']",133.5374103923413,0.1779421276667359
ADAUSDT,"['LINKUSDT', 'WBTC']",-0.04759537164286083,0.7781082366674068
ADAUSDT,"['WBTC', 'LINKUSDT']",-0.047595371643220155,0.7781082366674059
LINKUSDT,"['ADAUSDT', 'WBTC']",8.941278326468424,0.7777859540058434
LINKUSDT,"['WBTC', 'ADAUSDT']",8.941278326468943,0.7777859540058443
WBTC,"['ADAUSDT', 'LINKUSDT']",1.0600766288688672,0.07320333050544647
WBTC,"['LINKUSDT', 'ADAUSDT']",1.0600766288688679,0.07320333050544892
ADAUSDT,"['LINKUSDT', 'XRPUSDT']",-0.0450275577231222,0.8682862011138446
ADAUSDT,"['XRPUSDT', 'LINKUSDT']",-0.045027557723140654,0.8682862011138448
LINKUSDT,"['ADAUSDT', 'XRPUSDT']",6.362902032526391,0.7795394157315184
LINKUSDT,"['XRPUSDT', 'ADAUSDT']",6.362902032528659,0.7795394157315158
XRPUSDT,"['ADAUSDT', 'LINKUSDT']",-0.5528995990078418,0.7096030119816914
XRPUSDT,"['LINKUSDT', 'ADAUSDT']",-0.55289959900747,0.7096030119816896
ADAUSDT,"['LINKUSDT', 'BCHUSDT']",1.08678725661907,0.7800157048573712
ADAUSDT,"['BCHUSDT', 'LINKUSDT']",1.086787256620892,0.780015704857373
LINKUSDT,"['ADAUSDT', 'BCHUSDT']",-19.379689140842956,0.7806832829765127
LINKUSDT,"['BCHUSDT', 'ADAUSDT']",-19.37968914089074,0.7806832829765139
BCHUSDT,"['ADAUSDT', 'LINKUSDT']",0.9846368302979334,0.016993909840047672
BCHUSDT,"['LINKUSDT', 'ADAUSDT']",0.9846368302979353,0.016993909840060772
ADAUSDT,"['LINKUSDT', 'DAIUSDT']",1.08678725661907,0.7800157048573712
ADAUSDT,"['DAIUSDT', 'LINKUSDT']",1.086787256620892,0.780015704857373
LINKUSDT,"['ADAUSDT', 'DAIUSDT']",-19.379689140842956,0.7806832829765127
LINKUSDT,"['DAIUSDT', 'ADAUSDT']",-19.37968914089074,0.7806832829765139
DAIUSDT,"['ADAUSDT', 'LINKUSDT']",0.9846368302979334,0.016993909840047672
DAIUSDT,"['LINKUSDT', 'ADAUSDT']",0.9846368302979353,0.016993909840060772
ADAUSDT,"['LINKUSDT', 'LTCUSDT']",-0.3195248350714315,0.8431927519008546
ADAUSDT,"['LTCUSDT', 'LINKUSDT']",-0.31952483507148194,0.8431927519008559
LINKUSDT,"['ADAUSDT', 'LTCUSDT']",5.436271294464305,0.7820161299749997
LINKUSDT,"['LTCUSDT', 'ADAUSDT']",5.436271294464817,0.7820161299749986
LTCUSDT,"['ADAUSDT', 'LINKUSDT']",37.278621983614734,0.7359442630983444
LTCUSDT,"['LINKUSDT', 'ADAUSDT']",37.278621983619956,0.7359442630983488
ADAUSDT,"['LINKUSDT', 'XLMUSDT']",0.012059151531349656,0.9452904699133863
ADAUSDT,"['XLMUSDT', 'LINKUSDT']",0.012059151531393083,0.9452904699133857
LINKUSDT,"['ADAUSDT', 'XLMUSDT']",4.495308767863236,0.8180815257693644
LINKUSDT,"['XLMUSDT', 'ADAUSDT']",4.495308767865252,0.8180815257693644
XLMUSDT,"['ADAUSDT', 'LINKUSDT']",-0.05259226175981349,0.8914833662986721
XLMUSDT,"['LINKUSDT', 'ADAUSDT']",-0.05259226175973707,0.891483366298674
ADAUSDT,"['LINKUSDT', 'AVAXUSDT']",-0.1864153446829064,0.7769959385589201
ADAUSDT,"['AVAXUSDT', 'LINKUSDT']",-0.1864153446828951,0.7769959385589209
LINKUSDT,"['ADAUSDT', 'AVAXUSDT']",4.135103232216745,0.8172407648935872
LINKUSDT,"['AVAXUSDT', 'ADAUSDT']",4.135103232218302,0.8172407648935902
AVAXUSDT,"['ADAUSDT', 'LINKUSDT']",11.02932988772289,0.47775565584924184
AVAXUSDT,"['LINKUSDT', 'ADAUSDT']",11.029329887721955,0.4777556558492416
ADAUSDT,"['SOLUSDT', 'WBTC']",0.8803783090575199,0.19374392242830574
ADAUSDT,"['WBTC', 'SOLUSDT']",0.8803783090560222,0.19374392242830496
SOLUSDT,"['ADAUSDT', 'WBTC']",206.3622564141342,0.1829532064215612
SOLUSDT,"['WBTC', 'ADAUSDT']",206.36225641395822,0.1829532064215612
WBTC,"['ADAUSDT', 'SOLUSDT']",1.0797655454095687,0.09037238051160179
WBTC,"['SOLUSDT', 'ADAUSDT']",1.0797655454095565,0.09037238051161045
ADAUSDT,"['SOLUSDT', 'XRPUSDT']",0.2155794921342396,0.7230473044926012
ADAUSDT,"['XRPUSDT', 'SOLUSDT']",0.2155794921342386,0.7230473044926014
SOLUSDT,"['ADAUSDT', 'XRPUSDT']",118.94596380933024,0.1642734933855391
SOLUSDT,"['XRPUSDT', 'ADAUSDT']",118.94596380933987,0.16427349338554242
XRPUSDT,"['ADAUSDT', 'SOLUSDT']",-0.6998854615741382,0.7061477087195885
XRPUSDT,"['SOLUSDT', 'ADAUSDT']",-0.6998854615739147,0.7061477087195865
ADAUSDT,"['SOLUSDT', 'BCHUSDT']",0.13186355860853566,0.1642215400490199
ADAUSDT,"['BCHUSDT', 'SOLUSDT']",0.1318635586082183,0.16422154004901823
SOLUSDT,"['ADAUSDT', 'BCHUSDT']",187.18311731523514,0.16457140509811086
SOLUSDT,"['BCHUSDT', 'ADAUSDT']",187.18311731528118,0.16457140509810708
BCHUSDT,"['ADAUSDT', 'SOLUSDT']",0.9896885120789555,0.00046602799904993386
BCHUSDT,"['SOLUSDT', 'ADAUSDT']",0.9896885120789534,0.0004660279990490457
ADAUSDT,"['SOLUSDT', 'DAIUSDT']",0.13186355860853566,0.1642215400490199
ADAUSDT,"['DAIUSDT', 'SOLUSDT']",0.1318635586082183,0.16422154004901823
SOLUSDT,"['ADAUSDT', 'DAIUSDT']",187.18311731523514,0.16457140509811086
SOLUSDT,"['DAIUSDT', 'ADAUSDT']",187.18311731528118,0.16457140509810708
DAIUSDT,"['ADAUSDT', 'SOLUSDT']",0.9896885120789555,0.00046602799904993386
DAIUSDT,"['SOLUSDT', 'ADAUSDT']",0.9896885120789534,0.0004660279990490457
ADAUSDT,"['SOLUSDT', 'LTCUSDT']",-0.3244573444577853,0.7359405115112696
ADAUSDT,"['LTCUSDT', 'SOLUSDT']",-0.3244573444578727,0.7359405115112709
SOLUSDT,"['ADAUSDT', 'LTCUSDT']",106.69305743005049,0.17117568029130092
SOLUSDT,"['LTCUSDT', 'ADAUSDT']",106.69305743004703,0.17117568029130337
LTCUSDT,"['ADAUSDT', 'SOLUSDT']",39.055460591325904,0.7319983389837681
LTCUSDT,"['SOLUSDT', 'ADAUSDT']",39.05546059133039,0.7319983389837699
ADAUSDT,"['SOLUSDT', 'XLMUSDT']",0.26541296486039223,0.867088467774431
ADAUSDT,"['XLMUSDT', 'SOLUSDT']",0.2654129648604338,0.8670884677744323
SOLUSDT,"['ADAUSDT', 'XLMUSDT']",130.91907592297116,0.17960078396630363
SOLUSDT,"['XLMUSDT', 'ADAUSDT']",130.9190759229708,0.17960078396630186
XLMUSDT,"['ADAUSDT', 'SOLUSDT']",-0.1416794160990164,0.869368324891845
XLMUSDT,"['SOLUSDT', 'ADAUSDT']",-0.14167941609898155,0.8693683248918435
ADAUSDT,"['SOLUSDT', 'AVAXUSDT']",-0.1379689636882908,0.41574962760066314
ADAUSDT,"['AVAXUSDT', 'SOLUSDT']",-0.137968963688279,0.41574962760066136
SOLUSDT,"['ADAUSDT', 'AVAXUSDT']",110.56675372442086,0.1707342461908936
SOLUSDT,"['AVAXUSDT', 'ADAUSDT']",110.56675372442865,0.17073424619089606
AVAXUSDT,"['ADAUSDT', 'SOLUSDT']",18.62770094529196,0.3674543181446005
AVAXUSDT,"['SOLUSDT', 'ADAUSDT']",18.62770094529304,0.3674543181446003
ADAUSDT,"['WBTC', 'XRPUSDT']",0.9856191884463789,0.7350742933989064
ADAUSDT,"['XRPUSDT', 'WBTC']",0.9856191884477585,0.7350742933989041
WBTC,"['ADAUSDT', 'XRPUSDT']",1.06764852087615,0.10992331914332565
WBTC,"['XRPUSDT', 'ADAUSDT']",1.0676485208761286,0.10992331914331321
XRPUSDT,"['ADAUSDT', 'WBTC']",-2.3252333957811615,0.7188904376092866
XRPUSDT,"['WBTC', 'ADAUSDT']",-2.325233395776647,0.7188904376092864
ADAUSDT,"['WBTC', 'BCHUSDT']",1.8741102391700397,0.06969438564330122
ADAUSDT,"['BCHUSDT', 'WBTC']",1.8741102391709903,0.06969438564330455
WBTC,"['ADAUSDT', 'BCHUSDT']",1.2134885634363801,0.07023944556591499
WBTC,"['BCHUSDT', 'ADAUSDT']",1.2134885634361905,0.07023944556593886
BCHUSDT,"['ADAUSDT', 'WBTC']",0.9938185521269799,0.0008225322909376498
BCHUSDT,"['WBTC', 'ADAUSDT']",0.9938185521273093,0.0008225322909428678
ADAUSDT,"['WBTC', 'DAIUSDT']",1.8741102391700397,0.06969438564330122
ADAUSDT,"['DAIUSDT', 'WBTC']",1.8741102391709903,0.06969438564330455
WBTC,"['ADAUSDT', 'DAIUSDT']",1.2134885634363801,0.07023944556591499
WBTC,"['DAIUSDT', 'ADAUSDT']",1.2134885634361905,0.07023944556593886
DAIUSDT,"['ADAUSDT', 'WBTC']",0.9938185521269799,0.0008225322909376498
DAIUSDT,"['WBTC', 'ADAUSDT']",0.9938185521273093,0.0008225322909428678
ADAUSDT,"['WBTC', 'LTCUSDT']",0.15157887920375557,0.7410179272862208
ADAUSDT,"['LTCUSDT', 'WBTC']",0.15157887920474114,0.741017927286218
WBTC,"['ADAUSDT', 'LTCUSDT']",1.0281927470719536,0.0750490520510444
WBTC,"['LTCUSDT', 'ADAUSDT']",1.0281927470719072,0.07504905205105972
LTCUSDT,"['ADAUSDT', 'WBTC']",28.722979332992644,0.7313560941644899
LTCUSDT,"['WBTC', 'ADAUSDT']",28.72297933305365,0.7313560941644907
ADAUSDT,"['WBTC', 'XLMUSDT']",0.6472801200050179,0.8760613804153118
ADAUSDT,"['XLMUSDT', 'WBTC']",0.6472801200057021,0.8760613804153087
WBTC,"['ADAUSDT', 'XLMUSDT']",1.0751116739362963,0.0996124466426549
WBTC,"['XLMUSDT', 'ADAUSDT']",1.0751116739362585,0.09961244664264413
XLMUSDT,"['ADAUSDT', 'WBTC']",-0.26524578947208394,0.8712236731172237
XLMUSDT,"['WBTC', 'ADAUSDT']",-0.26524578947161487,0.8712236731172258
ADAUSDT,"['WBTC', 'AVAXUSDT']",0.3478697202643498,0.36786247580061204
ADAUSDT,"['AVAXUSDT', 'WBTC']",0.34786972026488644,0.3678624758006148
WBTC,"['ADAUSDT', 'AVAXUSDT']",1.0858439617197027,0.11164332238774899
WBTC,"['AVAXUSDT', 'ADAUSDT']",1.0858439617197087,0.11164332238774488
AVAXUSDT,"['ADAUSDT', 'WBTC']",46.61122978422163,0.3913483170032399
AVAXUSDT,"['WBTC', 'ADAUSDT']",46.6112297841685,0.39134831700324335
ADAUSDT,"['XRPUSDT', 'BCHUSDT']",0.3154450641095561,0.7061292213924018
ADAUSDT,"['BCHUSDT', 'XRPUSDT']",0.3154450641092259,0.706129221392402
XRPUSDT,"['ADAUSDT', 'BCHUSDT']",-0.4191530306748119,0.7061412737359627
XRPUSDT,"['BCHUSDT', 'ADAUSDT']",-0.41915303067455834,0.7061412737359637
BCHUSDT,"['ADAUSDT', 'XRPUSDT']",0.9888442786498632,8.770042478989382e-05
BCHUSDT,"['XRPUSDT', 'ADAUSDT']",0.9888442786498648,8.770042478767337e-05
ADAUSDT,"['XRPUSDT', 'DAIUSDT']",0.3154450641095561,0.7061292213924018
ADAUSDT,"['DAIUSDT', 'XRPUSDT']",0.3154450641092259,0.706129221392402
XRPUSDT,"['ADAUSDT', 'DAIUSDT']",-0.4191530306748119,0.7061412737359627
XRPUSDT,"['DAIUSDT', 'ADAUSDT']",-0.41915303067455834,0.7061412737359637
DAIUSDT,"['ADAUSDT', 'XRPUSDT']",0.9888442786498632,8.770042478989382e-05
DAIUSDT,"['XRPUSDT', 'ADAUSDT']",0.9888442786498648,8.770042478767337e-05
ADAUSDT,"['XRPUSDT', 'LTCUSDT']",-0.04016447441720797,0.7698612538853127
ADAUSDT,"['LTCUSDT', 'XRPUSDT']",-0.04016447441727415,0.7698612538853126
XRPUSDT,"['ADAUSDT', 'LTCUSDT']",-1.69163383288043,0.7881799714344924
XRPUSDT,"['LTCUSDT', 'ADAUSDT']",-1.6916338328806064,0.7881799714344924
LTCUSDT,"['ADAUSDT', 'XRPUSDT']",50.99127248378239,0.8052053084398051
LTCUSDT,"['XRPUSDT', 'ADAUSDT']",50.99127248378679,0.8052053084398045
ADAUSDT,"['XRPUSDT', 'XLMUSDT']",0.2738730179151253,0.8734026733359497
ADAUSDT,"['XLMUSDT', 'XRPUSDT']",0.27387301791516583,0.8734026733359508
XRPUSDT,"['ADAUSDT', 'XLMUSDT']",0.15249620582407752,0.8777177908243401
XRPUSDT,"['XLMUSDT', 'ADAUSDT']",0.15249620582408835,0.8777177908243403
XLMUSDT,"['ADAUSDT', 'XRPUSDT']",-0.06176700307790432,0.9446239937703309
XLMUSDT,"['XRPUSDT', 'ADAUSDT']",-0.061767003077871085,0.9446239937703312
ADAUSDT,"['XRPUSDT', 'AVAXUSDT']",-0.06792050719698767,0.9268040595290803
ADAUSDT,"['AVAXUSDT', 'XRPUSDT']",-0.06792050719701707,0.9268040595290804
XRPUSDT,"['ADAUSDT', 'AVAXUSDT']",0.3341443299524869,0.8883158992546681
XRPUSDT,"['AVAXUSDT', 'ADAUSDT']",0.33414432995289234,0.8883158992546687
AVAXUSDT,"['ADAUSDT', 'XRPUSDT']",12.035603569144829,0.7577160687847091
AVAXUSDT,"['XRPUSDT', 'ADAUSDT']",12.035603569152304,0.7577160687847093
ADAUSDT,"['BCHUSDT', 'DAIUSDT']",0.7362879278053489,2.3449914205331268e-05
ADAUSDT,"['DAIUSDT', 'BCHUSDT']",0.7362879278053489,2.3449914205331268e-05
BCHUSDT,"['ADAUSDT', 'DAIUSDT']",2.1228678537266177e-13,1.0
BCHUSDT,"['DAIUSDT', 'ADAUSDT']",-1.8365591165914186e-12,1.0
DAIUSDT,"['ADAUSDT', 'BCHUSDT']",2.1228678537266177e-13,1.0
DAIUSDT,"['BCHUSDT', 'ADAUSDT']",-1.8365591165914186e-12,1.0
ADAUSDT,"['BCHUSDT', 'LTCUSDT']",-0.11755344576525881,0.7297944477367045
ADAUSDT,"['LTCUSDT', 'BCHUSDT']",-0.1175534457654793,0.7297944477367033
BCHUSDT,"['ADAUSDT', 'LTCUSDT']",0.9884873224071208,0.00016678816674786656
BCHUSDT,"['LTCUSDT', 'ADAUSDT']",0.9884873224070857,0.0001667881667291038
LTCUSDT,"['ADAUSDT', 'BCHUSDT']",31.19784983190592,0.7297819626150321
LTCUSDT,"['BCHUSDT', 'ADAUSDT']",31.19784983185815,0.72978196261503
ADAUSDT,"['BCHUSDT', 'XLMUSDT']",0.42282299119534905,0.8669590488443131
ADAUSDT,"['XLMUSDT', 'BCHUSDT']",0.4228229911954192,0.8669590488443141
BCHUSDT,"['ADAUSDT', 'XLMUSDT']",0.9893597351179189,0.0002986799979837196
BCHUSDT,"['XLMUSDT', 'ADAUSDT']",0.9893597351179044,0.00029867999795274436
XLMUSDT,"['ADAUSDT', 'BCHUSDT']",-0.1927876823636801,0.8669529340963418
XLMUSDT,"['BCHUSDT', 'ADAUSDT']",-0.1927876823638358,0.8669529340963438
ADAUSDT,"['BCHUSDT', 'AVAXUSDT']",0.9029425200498689,0.36392087058728595
ADAUSDT,"['AVAXUSDT', 'BCHUSDT']",0.9029425200488714,0.36392087058728995
BCHUSDT,"['ADAUSDT', 'AVAXUSDT']",0.9868624479743728,0.004906850202022306
BCHUSDT,"['AVAXUSDT', 'ADAUSDT']",0.9868624479743839,0.004906850202047286
AVAXUSDT,"['ADAUSDT', 'BCHUSDT']",-27.124731503041552,0.3655846565830312
AVAXUSDT,"['BCHUSDT', 'ADAUSDT']",-27.124731503131773,0.3655846565830314
ADAUSDT,"['DAIUSDT', 'LTCUSDT']",-0.11755344576525881,0.7297944477367045
ADAUSDT,"['LTCUSDT', 'DAIUSDT']",-0.1175534457654793,0.7297944477367033
DAIUSDT,"['ADAUSDT', 'LTCUSDT']",0.9884873224071208,0.00016678816674786656
DAIUSDT,"['LTCUSDT', 'ADAUSDT']",0.9884873224070857,0.0001667881667291038
LTCUSDT,"['ADAUSDT', 'DAIUSDT']",31.19784983190592,0.7297819626150321
LTCUSDT,"['DAIUSDT', 'ADAUSDT']",31.19784983185815,0.72978196261503
ADAUSDT,"['DAIUSDT', 'XLMUSDT']",0.42282299119534905,0.8669590488443131
ADAUSDT,"['XLMUSDT', 'DAIUSDT']",0.4228229911954192,0.8669590488443141
DAIUSDT,"['ADAUSDT', 'XLMUSDT']",0.9893597351179189,0.0002986799979837196
DAIUSDT,"['XLMUSDT', 'ADAUSDT']",0.9893597351179044,0.00029867999795274436
XLMUSDT,"['ADAUSDT', 'DAIUSDT']",-0.1927876823636801,0.8669529340963418
XLMUSDT,"['DAIUSDT', 'ADAUSDT']",-0.1927876823638358,0.8669529340963438
ADAUSDT,"['DAIUSDT', 'AVAXUSDT']",0.9029425200498689,0.36392087058728595
ADAUSDT,"['AVAXUSDT', 'DAIUSDT']",0.9029425200488714,0.36392087058728995
DAIUSDT,"['ADAUSDT', 'AVAXUSDT']",0.9868624479743728,0.004906850202022306
DAIUSDT,"['AVAXUSDT', 'ADAUSDT']",0.9868624479743839,0.004906850202047286
AVAXUSDT,"['ADAUSDT', 'DAIUSDT']",-27.124731503041552,0.3655846565830312
AVAXUSDT,"['DAIUSDT', 'ADAUSDT']",-27.124731503131773,0.3655846565830314
ADAUSDT,"['LTCUSDT', 'XLMUSDT']",0.10743833932679586,0.882726873257604
ADAUSDT,"['XLMUSDT', 'LTCUSDT']",0.1074383393268484,0.8827268732576031
LTCUSDT,"['ADAUSDT', 'XLMUSDT']",49.19911978346093,0.7485039672850897
LTCUSDT,"['XLMUSDT', 'ADAUSDT']",49.19911978346501,0.7485039672850905
XLMUSDT,"['ADAUSDT', 'LTCUSDT']",-0.170291264607549,0.8761547375263146
XLMUSDT,"['LTCUSDT', 'ADAUSDT']",-0.1702912646075361,0.8761547375263155
ADAUSDT,"['LTCUSDT', 'AVAXUSDT']",-0.40183273573465095,0.7925041352589721
ADAUSDT,"['AVAXUSDT', 'LTCUSDT']",-0.4018327357345397,0.7925041352589723
LTCUSDT,"['ADAUSDT', 'AVAXUSDT']",47.69667155920207,0.7380218683647364
LTCUSDT,"['AVAXUSDT', 'ADAUSDT']",47.69667155921081,0.7380218683647375
AVAXUSDT,"['ADAUSDT', 'LTCUSDT']",25.902509265089883,0.38200038391214985
AVAXUSDT,"['LTCUSDT', 'ADAUSDT']",25.902509265092057,0.38200038391215285
ADAUSDT,"['XLMUSDT', 'AVAXUSDT']",0.020396478224281558,0.9601532148527858
ADAUSDT,"['AVAXUSDT', 'XLMUSDT']",0.02039647822427987,0.9601532148527857
XLMUSDT,"['ADAUSDT', 'AVAXUSDT']",-0.012221619923391342,0.9446367183651017
XLMUSDT,"['AVAXUSDT', 'ADAUSDT']",-0.012221619923327829,0.9446367183651022
AVAXUSDT,"['ADAUSDT', 'XLMUSDT']",7.2721428917615105,0.7347858262246922
AVAXUSDT,"['XLMUSDT', 'ADAUSDT']",7.272142891767521,0.7347858262246934
BNBUSDT,"['DOGEUSDT', 'LINKUSDT']",424.64527524802963,0.3961749823715405
BNBUSDT,"['LINKUSDT', 'DOGEUSDT']",424.64527524803293,0.3961749823715406
